country_code,country,fbs_item_code,fbs_item,footprint_type,footprint,mt_production_aqua,mt_production_total,%_production_aqua,footprint_unadj,gleam_region,source
69,French Guiana,2761,Freshwater Fish,mg_abx_nitrofurans,0.0,2.0,52.0,0.038461538461538464,0.0,Latin America and the Caribbean,"Schar D., et al. 2020. Global trends in antimicrobial use in aquaculture."
69,French Guiana,2761,Freshwater Fish,mg_abx_orthosomycins,0.0,2.0,52.0,0.038461538461538464,0.0,Latin America and the Caribbean,"Schar D., et al. 2020. Global trends in antimicrobial use in aquaculture."
69,French Guiana,2761,Freshwater Fish,mg_abx_other_aquaculture,0.006081028739639012,2.0,52.0,0.038461538461538464,0.1581067472306143,Latin America and the Caribbean,"Schar D., et al. 2020. Global trends in antimicrobial use in aquaculture."
69,French Guiana,2761,Freshwater Fish,mg_abx_penicillins,0.13378263227205828,2.0,52.0,0.038461538461538464,3.4783484390735153,Latin America and the Caribbean,"Schar D., et al. 2020. Global trends in antimicrobial use in aquaculture."
69,French Guiana,2761,Freshwater Fish,mg_abx_pleuromutilins,0.24324114958556048,2.0,52.0,0.038461538461538464,6.324269889224572,Latin America and the Caribbean,"Schar D., et al. 2020. Global trends in antimicrobial use in aquaculture."
69,French Guiana,2761,Freshwater Fish,mg_abx_polypeptides,0.09121543109458519,2.0,52.0,0.038461538461538464,2.371601208459215,Latin America and the Caribbean,"Schar D., et al. 2020. Global trends in antimicrobial use in aquaculture."
69,French Guiana,2761,Freshwater Fish,mg_abx_quinolones,0.012162057479278024,2.0,52.0,0.038461538461538464,0.3162134944612286,Latin America and the Caribbean,"Schar D., et al. 2020. Global trends in antimicrobial use in aquaculture."
69,French Guiana,2761,Freshwater Fish,mg_abx_quinoxalines,0.0,2.0,52.0,0.038461538461538464,0.0,Latin America and the Caribbean,"Schar D., et al. 2020. Global trends in antimicrobial use in aquaculture."
69,French Guiana,2761,Freshwater Fish,mg_abx_streptogramins,0.0,2.0,52.0,0.038461538461538464,0.0,Latin America and the Caribbean,"Schar D., et al. 2020. Global trends in antimicrobial use in aquaculture."
69,French Guiana,2761,Freshwater Fish,mg_abx_sulfonamides,0.3526996668990627,2.0,52.0,0.038461538461538464,9.170191339375629,Latin America and the Caribbean,"Schar D., et al. 2020. Global trends in antimicrobial use in aquaculture."
69,French Guiana,2761,Freshwater Fish,mg_abx_tetracyclines,0.9790456270818811,2.0,52.0,0.038461538461538464,25.455186304128908,Latin America and the Caribbean,"Schar D., et al. 2020. Global trends in antimicrobial use in aquaculture."
69,French Guiana,2762,Demersal Fish,mg_abx_aminoglycosides,0.0,0.0,1303.0,0.0,0.0,Latin America and the Caribbean,"Schar D., et al. 2020. Global trends in antimicrobial use in aquaculture."
69,French Guiana,2762,Demersal Fish,mg_abx_amphenicols,0.0,0.0,1303.0,0.0,0.0,Latin America and the Caribbean,"Schar D., et al. 2020. Global trends in antimicrobial use in aquaculture."
69,French Guiana,2762,Demersal Fish,mg_abx_arsenicals,0.0,0.0,1303.0,0.0,0.0,Latin America and the Caribbean,"Schar D., et al. 2020. Global trends in antimicrobial use in aquaculture."
69,French Guiana,2762,Demersal Fish,mg_abx_cephalosporins,0.0,0.0,1303.0,0.0,0.0,Latin America and the Caribbean,"Schar D., et al. 2020. Global trends in antimicrobial use in aquaculture."
69,French Guiana,2762,Demersal Fish,mg_abx_fluoroquinolones,0.0,0.0,1303.0,0.0,0.0,Latin America and the Caribbean,"Schar D., et al. 2020. Global trends in antimicrobial use in aquaculture."
69,French Guiana,2762,Demersal Fish,mg_abx_glycopeptides,0.0,0.0,1303.0,0.0,0.0,Latin America and the Caribbean,"Schar D., et al. 2020. Global trends in antimicrobial use in aquaculture."
69,French Guiana,2762,Demersal Fish,mg_abx_glycophospholipids,0.0,0.0,1303.0,0.0,0.0,Latin America and the Caribbean,"Schar D., et al. 2020. Global trends in antimicrobial use in aquaculture."
69,French Guiana,2762,Demersal Fish,mg_abx_lincosamides,0.0,0.0,1303.0,0.0,0.0,Latin America and the Caribbean,"Schar D., et al. 2020. Global trends in antimicrobial use in aquaculture."
69,French Guiana,2762,Demersal Fish,mg_abx_macrolides,0.0,0.0,1303.0,0.0,0.0,Latin America and the Caribbean,"Schar D., et al. 2020. Global trends in antimicrobial use in aquaculture."
69,French Guiana,2762,Demersal Fish,mg_abx_nitrofurans,0.0,0.0,1303.0,0.0,0.0,Latin America and the Caribbean,"Schar D., et al. 2020. Global trends in antimicrobial use in aquaculture."
69,French Guiana,2762,Demersal Fish,mg_abx_orthosomycins,0.0,0.0,1303.0,0.0,0.0,Latin America and the Caribbean,"Schar D., et al. 2020. Global trends in antimicrobial use in aquaculture."
69,French Guiana,2762,Demersal Fish,mg_abx_other_aquaculture,0.0,0.0,1303.0,0.0,0.0,Latin America and the Caribbean,"Schar D., et al. 2020. Global trends in antimicrobial use in aquaculture."
69,French Guiana,2762,Demersal Fish,mg_abx_penicillins,0.0,0.0,1303.0,0.0,0.0,Latin America and the Caribbean,"Schar D., et al. 2020. Global trends in antimicrobial use in aquaculture."
69,French Guiana,2762,Demersal Fish,mg_abx_pleuromutilins,0.0,0.0,1303.0,0.0,0.0,Latin America and the Caribbean,"Schar D., et al. 2020. Global trends in antimicrobial use in aquaculture."
69,French Guiana,2762,Demersal Fish,mg_abx_polypeptides,0.0,0.0,1303.0,0.0,0.0,Latin America and the Caribbean,"Schar D., et al. 2020. Global trends in antimicrobial use in aquaculture."
69,French Guiana,2762,Demersal Fish,mg_abx_quinolones,0.0,0.0,1303.0,0.0,0.0,Latin America and the Caribbean,"Schar D., et al. 2020. Global trends in antimicrobial use in aquaculture."
69,French Guiana,2762,Demersal Fish,mg_abx_quinoxalines,0.0,0.0,1303.0,0.0,0.0,Latin America and the Caribbean,"Schar D., et al. 2020. Global trends in antimicrobial use in aquaculture."
69,French Guiana,2762,Demersal Fish,mg_abx_streptogramins,0.0,0.0,1303.0,0.0,0.0,Latin America and the Caribbean,"Schar D., et al. 2020. Global trends in antimicrobial use in aquaculture."
69,French Guiana,2762,Demersal Fish,mg_abx_sulfonamides,0.0,0.0,1303.0,0.0,0.0,Latin America and the Caribbean,"Schar D., et al. 2020. Global trends in antimicrobial use in aquaculture."
69,French Guiana,2762,Demersal Fish,mg_abx_tetracyclines,0.0,0.0,1303.0,0.0,0.0,Latin America and the Caribbean,"Schar D., et al. 2020. Global trends in antimicrobial use in aquaculture."
69,French Guiana,2763,Pelagic Fish,mg_abx_aminoglycosides,0.0,0.0,88.0,0.0,0.0,Latin America and the Caribbean,"Schar D., et al. 2020. Global trends in antimicrobial use in aquaculture."
69,French Guiana,2763,Pelagic Fish,mg_abx_amphenicols,0.0,0.0,88.0,0.0,0.0,Latin America and the Caribbean,"Schar D., et al. 2020. Global trends in antimicrobial use in aquaculture."
69,French Guiana,2763,Pelagic Fish,mg_abx_arsenicals,0.0,0.0,88.0,0.0,0.0,Latin America and the Caribbean,"Schar D., et al. 2020. Global trends in antimicrobial use in aquaculture."
69,French Guiana,2763,Pelagic Fish,mg_abx_cephalosporins,0.0,0.0,88.0,0.0,0.0,Latin America and the Caribbean,"Schar D., et al. 2020. Global trends in antimicrobial use in aquaculture."
69,French Guiana,2763,Pelagic Fish,mg_abx_fluoroquinolones,0.0,0.0,88.0,0.0,0.0,Latin America and the Caribbean,"Schar D., et al. 2020. Global trends in antimicrobial use in aquaculture."
69,French Guiana,2763,Pelagic Fish,mg_abx_glycopeptides,0.0,0.0,88.0,0.0,0.0,Latin America and the Caribbean,"Schar D., et al. 2020. Global trends in antimicrobial use in aquaculture."
69,French Guiana,2763,Pelagic Fish,mg_abx_glycophospholipids,0.0,0.0,88.0,0.0,0.0,Latin America and the Caribbean,"Schar D., et al. 2020. Global trends in antimicrobial use in aquaculture."
69,French Guiana,2763,Pelagic Fish,mg_abx_lincosamides,0.0,0.0,88.0,0.0,0.0,Latin America and the Caribbean,"Schar D., et al. 2020. Global trends in antimicrobial use in aquaculture."
69,French Guiana,2763,Pelagic Fish,mg_abx_macrolides,0.0,0.0,88.0,0.0,0.0,Latin America and the Caribbean,"Schar D., et al. 2020. Global trends in antimicrobial use in aquaculture."
69,French Guiana,2763,Pelagic Fish,mg_abx_nitrofurans,0.0,0.0,88.0,0.0,0.0,Latin America and the Caribbean,"Schar D., et al. 2020. Global trends in antimicrobial use in aquaculture."
69,French Guiana,2763,Pelagic Fish,mg_abx_orthosomycins,0.0,0.0,88.0,0.0,0.0,Latin America and the Caribbean,"Schar D., et al. 2020. Global trends in antimicrobial use in aquaculture."
69,French Guiana,2763,Pelagic Fish,mg_abx_other_aquaculture,0.0,0.0,88.0,0.0,0.0,Latin America and the Caribbean,"Schar D., et al. 2020. Global trends in antimicrobial use in aquaculture."
69,French Guiana,2763,Pelagic Fish,mg_abx_penicillins,0.0,0.0,88.0,0.0,0.0,Latin America and the Caribbean,"Schar D., et al. 2020. Global trends in antimicrobial use in aquaculture."
69,French Guiana,2763,Pelagic Fish,mg_abx_pleuromutilins,0.0,0.0,88.0,0.0,0.0,Latin America and the Caribbean,"Schar D., et al. 2020. Global trends in antimicrobial use in aquaculture."
69,French Guiana,2763,Pelagic Fish,mg_abx_polypeptides,0.0,0.0,88.0,0.0,0.0,Latin America and the Caribbean,"Schar D., et al. 2020. Global trends in antimicrobial use in aquaculture."
69,French Guiana,2763,Pelagic Fish,mg_abx_quinolones,0.0,0.0,88.0,0.0,0.0,Latin America and the Caribbean,"Schar D., et al. 2020. Global trends in antimicrobial use in aquaculture."
69,French Guiana,2763,Pelagic Fish,mg_abx_quinoxalines,0.0,0.0,88.0,0.0,0.0,Latin America and the Caribbean,"Schar D., et al. 2020. Global trends in antimicrobial use in aquaculture."
69,French Guiana,2763,Pelagic Fish,mg_abx_streptogramins,0.0,0.0,88.0,0.0,0.0,Latin America and the Caribbean,"Schar D., et al. 2020. Global trends in antimicrobial use in aquaculture."
69,French Guiana,2763,Pelagic Fish,mg_abx_sulfonamides,0.0,0.0,88.0,0.0,0.0,Latin America and the Caribbean,"Schar D., et al. 2020. Global trends in antimicrobial use in aquaculture."
69,French Guiana,2763,Pelagic Fish,mg_abx_tetracyclines,0.0,0.0,88.0,0.0,0.0,Latin America and the Caribbean,"Schar D., et al. 2020. Global trends in antimicrobial use in aquaculture."
69,French Guiana,2764,"Marine Fish, Other",mg_abx_aminoglycosides,0.0,0.0,50.0,0.0,0.0,Latin America and the Caribbean,"Schar D., et al. 2020. Global trends in antimicrobial use in aquaculture."
69,French Guiana,2764,"Marine Fish, Other",mg_abx_amphenicols,0.0,0.0,50.0,0.0,0.0,Latin America and the Caribbean,"Schar D., et al. 2020. Global trends in antimicrobial use in aquaculture."
69,French Guiana,2764,"Marine Fish, Other",mg_abx_arsenicals,0.0,0.0,50.0,0.0,0.0,Latin America and the Caribbean,"Schar D., et al. 2020. Global trends in antimicrobial use in aquaculture."
69,French Guiana,2764,"Marine Fish, Other",mg_abx_cephalosporins,0.0,0.0,50.0,0.0,0.0,Latin America and the Caribbean,"Schar D., et al. 2020. Global trends in antimicrobial use in aquaculture."
69,French Guiana,2764,"Marine Fish, Other",mg_abx_fluoroquinolones,0.0,0.0,50.0,0.0,0.0,Latin America and the Caribbean,"Schar D., et al. 2020. Global trends in antimicrobial use in aquaculture."
69,French Guiana,2764,"Marine Fish, Other",mg_abx_glycopeptides,0.0,0.0,50.0,0.0,0.0,Latin America and the Caribbean,"Schar D., et al. 2020. Global trends in antimicrobial use in aquaculture."
69,French Guiana,2764,"Marine Fish, Other",mg_abx_glycophospholipids,0.0,0.0,50.0,0.0,0.0,Latin America and the Caribbean,"Schar D., et al. 2020. Global trends in antimicrobial use in aquaculture."
69,French Guiana,2764,"Marine Fish, Other",mg_abx_lincosamides,0.0,0.0,50.0,0.0,0.0,Latin America and the Caribbean,"Schar D., et al. 2020. Global trends in antimicrobial use in aquaculture."
69,French Guiana,2764,"Marine Fish, Other",mg_abx_macrolides,0.0,0.0,50.0,0.0,0.0,Latin America and the Caribbean,"Schar D., et al. 2020. Global trends in antimicrobial use in aquaculture."
69,French Guiana,2764,"Marine Fish, Other",mg_abx_nitrofurans,0.0,0.0,50.0,0.0,0.0,Latin America and the Caribbean,"Schar D., et al. 2020. Global trends in antimicrobial use in aquaculture."
69,French Guiana,2764,"Marine Fish, Other",mg_abx_orthosomycins,0.0,0.0,50.0,0.0,0.0,Latin America and the Caribbean,"Schar D., et al. 2020. Global trends in antimicrobial use in aquaculture."
69,French Guiana,2764,"Marine Fish, Other",mg_abx_other_aquaculture,0.0,0.0,50.0,0.0,0.0,Latin America and the Caribbean,"Schar D., et al. 2020. Global trends in antimicrobial use in aquaculture."
69,French Guiana,2764,"Marine Fish, Other",mg_abx_penicillins,0.0,0.0,50.0,0.0,0.0,Latin America and the Caribbean,"Schar D., et al. 2020. Global trends in antimicrobial use in aquaculture."
69,French Guiana,2764,"Marine Fish, Other",mg_abx_pleuromutilins,0.0,0.0,50.0,0.0,0.0,Latin America and the Caribbean,"Schar D., et al. 2020. Global trends in antimicrobial use in aquaculture."
69,French Guiana,2764,"Marine Fish, Other",mg_abx_polypeptides,0.0,0.0,50.0,0.0,0.0,Latin America and the Caribbean,"Schar D., et al. 2020. Global trends in antimicrobial use in aquaculture."
69,French Guiana,2764,"Marine Fish, Other",mg_abx_quinolones,0.0,0.0,50.0,0.0,0.0,Latin America and the Caribbean,"Schar D., et al. 2020. Global trends in antimicrobial use in aquaculture."
69,French Guiana,2764,"Marine Fish, Other",mg_abx_quinoxalines,0.0,0.0,50.0,0.0,0.0,Latin America and the Caribbean,"Schar D., et al. 2020. Global trends in antimicrobial use in aquaculture."
69,French Guiana,2764,"Marine Fish, Other",mg_abx_streptogramins,0.0,0.0,50.0,0.0,0.0,Latin America and the Caribbean,"Schar D., et al. 2020. Global trends in antimicrobial use in aquaculture."
69,French Guiana,2764,"Marine Fish, Other",mg_abx_sulfonamides,0.0,0.0,50.0,0.0,0.0,Latin America and the Caribbean,"Schar D., et al. 2020. Global trends in antimicrobial use in aquaculture."
69,French Guiana,2764,"Marine Fish, Other",mg_abx_tetracyclines,0.0,0.0,50.0,0.0,0.0,Latin America and the Caribbean,"Schar D., et al. 2020. Global trends in antimicrobial use in aquaculture."
69,French Guiana,2765,Crustaceans,mg_abx_aminoglycosides,0.0,0.0,255.0,0.0,0.0,Latin America and the Caribbean,"Schar D., et al. 2020. Global trends in antimicrobial use in aquaculture."
69,French Guiana,2765,Crustaceans,mg_abx_amphenicols,0.0,0.0,255.0,0.0,0.0,Latin America and the Caribbean,"Schar D., et al. 2020. Global trends in antimicrobial use in aquaculture."
69,French Guiana,2765,Crustaceans,mg_abx_arsenicals,0.0,0.0,255.0,0.0,0.0,Latin America and the Caribbean,"Schar D., et al. 2020. Global trends in antimicrobial use in aquaculture."
69,French Guiana,2765,Crustaceans,mg_abx_cephalosporins,0.0,0.0,255.0,0.0,0.0,Latin America and the Caribbean,"Schar D., et al. 2020. Global trends in antimicrobial use in aquaculture."
69,French Guiana,2765,Crustaceans,mg_abx_fluoroquinolones,0.0,0.0,255.0,0.0,0.0,Latin America and the Caribbean,"Schar D., et al. 2020. Global trends in antimicrobial use in aquaculture."
69,French Guiana,2765,Crustaceans,mg_abx_glycopeptides,0.0,0.0,255.0,0.0,0.0,Latin America and the Caribbean,"Schar D., et al. 2020. Global trends in antimicrobial use in aquaculture."
69,French Guiana,2765,Crustaceans,mg_abx_glycophospholipids,0.0,0.0,255.0,0.0,0.0,Latin America and the Caribbean,"Schar D., et al. 2020. Global trends in antimicrobial use in aquaculture."
69,French Guiana,2765,Crustaceans,mg_abx_lincosamides,0.0,0.0,255.0,0.0,0.0,Latin America and the Caribbean,"Schar D., et al. 2020. Global trends in antimicrobial use in aquaculture."
69,French Guiana,2765,Crustaceans,mg_abx_macrolides,0.0,0.0,255.0,0.0,0.0,Latin America and the Caribbean,"Schar D., et al. 2020. Global trends in antimicrobial use in aquaculture."
69,French Guiana,2765,Crustaceans,mg_abx_nitrofurans,0.0,0.0,255.0,0.0,0.0,Latin America and the Caribbean,"Schar D., et al. 2020. Global trends in antimicrobial use in aquaculture."
69,French Guiana,2765,Crustaceans,mg_abx_orthosomycins,0.0,0.0,255.0,0.0,0.0,Latin America and the Caribbean,"Schar D., et al. 2020. Global trends in antimicrobial use in aquaculture."
69,French Guiana,2765,Crustaceans,mg_abx_other_aquaculture,0.0,0.0,255.0,0.0,0.0,Latin America and the Caribbean,"Schar D., et al. 2020. Global trends in antimicrobial use in aquaculture."
69,French Guiana,2765,Crustaceans,mg_abx_penicillins,0.0,0.0,255.0,0.0,0.0,Latin America and the Caribbean,"Schar D., et al. 2020. Global trends in antimicrobial use in aquaculture."
69,French Guiana,2765,Crustaceans,mg_abx_pleuromutilins,0.0,0.0,255.0,0.0,0.0,Latin America and the Caribbean,"Schar D., et al. 2020. Global trends in antimicrobial use in aquaculture."
69,French Guiana,2765,Crustaceans,mg_abx_polypeptides,0.0,0.0,255.0,0.0,0.0,Latin America and the Caribbean,"Schar D., et al. 2020. Global trends in antimicrobial use in aquaculture."
69,French Guiana,2765,Crustaceans,mg_abx_quinolones,0.0,0.0,255.0,0.0,0.0,Latin America and the Caribbean,"Schar D., et al. 2020. Global trends in antimicrobial use in aquaculture."
69,French Guiana,2765,Crustaceans,mg_abx_quinoxalines,0.0,0.0,255.0,0.0,0.0,Latin America and the Caribbean,"Schar D., et al. 2020. Global trends in antimicrobial use in aquaculture."
69,French Guiana,2765,Crustaceans,mg_abx_streptogramins,0.0,0.0,255.0,0.0,0.0,Latin America and the Caribbean,"Schar D., et al. 2020. Global trends in antimicrobial use in aquaculture."
69,French Guiana,2765,Crustaceans,mg_abx_sulfonamides,0.0,0.0,255.0,0.0,0.0,Latin America and the Caribbean,"Schar D., et al. 2020. Global trends in antimicrobial use in aquaculture."
69,French Guiana,2765,Crustaceans,mg_abx_tetracyclines,0.0,0.0,255.0,0.0,0.0,Latin America and the Caribbean,"Schar D., et al. 2020. Global trends in antimicrobial use in aquaculture."
70,French Polynesia,2761,Freshwater Fish,mg_abx_aminoglycosides,0.0,0.0,50.0,0.0,0.0,Oceania,"Schar D., et al. 2020. Global trends in antimicrobial use in aquaculture."
70,French Polynesia,2761,Freshwater Fish,mg_abx_amphenicols,0.0,0.0,50.0,0.0,0.0,Oceania,"Schar D., et al. 2020. Global trends in antimicrobial use in aquaculture."
70,French Polynesia,2761,Freshwater Fish,mg_abx_arsenicals,0.0,0.0,50.0,0.0,0.0,Oceania,"Schar D., et al. 2020. Global trends in antimicrobial use in aquaculture."
70,French Polynesia,2761,Freshwater Fish,mg_abx_cephalosporins,0.0,0.0,50.0,0.0,0.0,Oceania,"Schar D., et al. 2020. Global trends in antimicrobial use in aquaculture."
70,French Polynesia,2761,Freshwater Fish,mg_abx_fluoroquinolones,0.0,0.0,50.0,0.0,0.0,Oceania,"Schar D., et al. 2020. Global trends in antimicrobial use in aquaculture."
70,French Polynesia,2761,Freshwater Fish,mg_abx_glycopeptides,0.0,0.0,50.0,0.0,0.0,Oceania,"Schar D., et al. 2020. Global trends in antimicrobial use in aquaculture."
70,French Polynesia,2761,Freshwater Fish,mg_abx_glycophospholipids,0.0,0.0,50.0,0.0,0.0,Oceania,"Schar D., et al. 2020. Global trends in antimicrobial use in aquaculture."
70,French Polynesia,2761,Freshwater Fish,mg_abx_lincosamides,0.0,0.0,50.0,0.0,0.0,Oceania,"Schar D., et al. 2020. Global trends in antimicrobial use in aquaculture."
70,French Polynesia,2761,Freshwater Fish,mg_abx_macrolides,0.0,0.0,50.0,0.0,0.0,Oceania,"Schar D., et al. 2020. Global trends in antimicrobial use in aquaculture."
70,French Polynesia,2761,Freshwater Fish,mg_abx_nitrofurans,0.0,0.0,50.0,0.0,0.0,Oceania,"Schar D., et al. 2020. Global trends in antimicrobial use in aquaculture."
70,French Polynesia,2761,Freshwater Fish,mg_abx_orthosomycins,0.0,0.0,50.0,0.0,0.0,Oceania,"Schar D., et al. 2020. Global trends in antimicrobial use in aquaculture."
70,French Polynesia,2761,Freshwater Fish,mg_abx_other_aquaculture,0.0,0.0,50.0,0.0,0.0,Oceania,"Schar D., et al. 2020. Global trends in antimicrobial use in aquaculture."
70,French Polynesia,2761,Freshwater Fish,mg_abx_penicillins,0.0,0.0,50.0,0.0,0.0,Oceania,"Schar D., et al. 2020. Global trends in antimicrobial use in aquaculture."
70,French Polynesia,2761,Freshwater Fish,mg_abx_pleuromutilins,0.0,0.0,50.0,0.0,0.0,Oceania,"Schar D., et al. 2020. Global trends in antimicrobial use in aquaculture."
70,French Polynesia,2761,Freshwater Fish,mg_abx_polypeptides,0.0,0.0,50.0,0.0,0.0,Oceania,"Schar D., et al. 2020. Global trends in antimicrobial use in aquaculture."
70,French Polynesia,2761,Freshwater Fish,mg_abx_quinolones,0.0,0.0,50.0,0.0,0.0,Oceania,"Schar D., et al. 2020. Global trends in antimicrobial use in aquaculture."
70,French Polynesia,2761,Freshwater Fish,mg_abx_quinoxalines,0.0,0.0,50.0,0.0,0.0,Oceania,"Schar D., et al. 2020. Global trends in antimicrobial use in aquaculture."
70,French Polynesia,2761,Freshwater Fish,mg_abx_streptogramins,0.0,0.0,50.0,0.0,0.0,Oceania,"Schar D., et al. 2020. Global trends in antimicrobial use in aquaculture."
70,French Polynesia,2761,Freshwater Fish,mg_abx_sulfonamides,0.0,0.0,50.0,0.0,0.0,Oceania,"Schar D., et al. 2020. Global trends in antimicrobial use in aquaculture."
70,French Polynesia,2761,Freshwater Fish,mg_abx_tetracyclines,0.0,0.0,50.0,0.0,0.0,Oceania,"Schar D., et al. 2020. Global trends in antimicrobial use in aquaculture."
70,French Polynesia,2762,Demersal Fish,mg_abx_aminoglycosides,1.849308797949281,25.0,286.0,0.08741258741258741,21.156092648539776,Oceania,"Schar D., et al. 2020. Global trends in antimicrobial use in aquaculture."
70,French Polynesia,2762,Demersal Fish,mg_abx_amphenicols,6.335255882083676,25.0,286.0,0.08741258741258741,72.47532729103726,Oceania,"Schar D., et al. 2020. Global trends in antimicrobial use in aquaculture."
70,French Polynesia,2762,Demersal Fish,mg_abx_arsenicals,0.0,25.0,286.0,0.08741258741258741,0.0,Oceania,"Schar D., et al. 2020. Global trends in antimicrobial use in aquaculture."
70,French Polynesia,2762,Demersal Fish,mg_abx_cephalosporins,0.018309988098507736,25.0,286.0,0.08741258741258741,0.2094662638469285,Oceania,"Schar D., et al. 2020. Global trends in antimicrobial use in aquaculture."
70,French Polynesia,2762,Demersal Fish,mg_abx_fluoroquinolones,3.039458024352285,25.0,286.0,0.08741258741258741,34.77139979859014,Oceania,"Schar D., et al. 2020. Global trends in antimicrobial use in aquaculture."
70,French Polynesia,2762,Demersal Fish,mg_abx_glycopeptides,0.0,25.0,286.0,0.08741258741258741,0.0,Oceania,"Schar D., et al. 2020. Global trends in antimicrobial use in aquaculture."
70,French Polynesia,2762,Demersal Fish,mg_abx_glycophospholipids,0.0,25.0,286.0,0.08741258741258741,0.0,Oceania,"Schar D., et al. 2020. Global trends in antimicrobial use in aquaculture."
70,French Polynesia,2762,Demersal Fish,mg_abx_lincosamides,0.1098599285910464,25.0,286.0,0.08741258741258741,1.256797583081571,Oceania,"Schar D., et al. 2020. Global trends in antimicrobial use in aquaculture."
70,French Polynesia,2762,Demersal Fish,mg_abx_macrolides,1.3549391192895726,25.0,286.0,0.08741258741258741,15.50050352467271,Oceania,"Schar D., et al. 2020. Global trends in antimicrobial use in aquaculture."
70,French Polynesia,2762,Demersal Fish,mg_abx_nitrofurans,0.0,25.0,286.0,0.08741258741258741,0.0,Oceania,"Schar D., et al. 2020. Global trends in antimicrobial use in aquaculture."
70,French Polynesia,2762,Demersal Fish,mg_abx_orthosomycins,0.0,25.0,286.0,0.08741258741258741,0.0,Oceania,"Schar D., et al. 2020. Global trends in antimicrobial use in aquaculture."
70,French Polynesia,2762,Demersal Fish,mg_abx_other_aquaculture,0.018309988098507736,25.0,286.0,0.08741258741258741,0.2094662638469285,Oceania,"Schar D., et al. 2020. Global trends in antimicrobial use in aquaculture."
70,French Polynesia,2762,Demersal Fish,mg_abx_penicillins,0.40281973816717026,25.0,286.0,0.08741258741258741,4.608257804632428,Oceania,"Schar D., et al. 2020. Global trends in antimicrobial use in aquaculture."
70,French Polynesia,2762,Demersal Fish,mg_abx_pleuromutilins,0.7323995239403094,25.0,286.0,0.08741258741258741,8.37865055387714,Oceania,"Schar D., et al. 2020. Global trends in antimicrobial use in aquaculture."
70,French Polynesia,2762,Demersal Fish,mg_abx_polypeptides,0.274649821477616,25.0,286.0,0.08741258741258741,3.1419939577039275,Oceania,"Schar D., et al. 2020. Global trends in antimicrobial use in aquaculture."
70,French Polynesia,2762,Demersal Fish,mg_abx_quinolones,0.03661997619701547,25.0,286.0,0.08741258741258741,0.418932527693857,Oceania,"Schar D., et al. 2020. Global trends in antimicrobial use in aquaculture."
70,French Polynesia,2762,Demersal Fish,mg_abx_quinoxalines,0.0,25.0,286.0,0.08741258741258741,0.0,Oceania,"Schar D., et al. 2020. Global trends in antimicrobial use in aquaculture."
70,French Polynesia,2762,Demersal Fish,mg_abx_streptogramins,0.0,25.0,286.0,0.08741258741258741,0.0,Oceania,"Schar D., et al. 2020. Global trends in antimicrobial use in aquaculture."
70,French Polynesia,2762,Demersal Fish,mg_abx_sulfonamides,1.0619793097134484,25.0,286.0,0.08741258741258741,12.149043303121852,Oceania,"Schar D., et al. 2020. Global trends in antimicrobial use in aquaculture."
70,French Polynesia,2762,Demersal Fish,mg_abx_tetracyclines,2.947908083859746,25.0,286.0,0.08741258741258741,33.724068479355495,Oceania,"Schar D., et al. 2020. Global trends in antimicrobial use in aquaculture."
70,French Polynesia,2763,Pelagic Fish,mg_abx_aminoglycosides,0.0,0.0,8815.0,0.0,0.0,Oceania,"Schar D., et al. 2020. Global trends in antimicrobial use in aquaculture."
70,French Polynesia,2763,Pelagic Fish,mg_abx_amphenicols,0.0,0.0,8815.0,0.0,0.0,Oceania,"Schar D., et al. 2020. Global trends in antimicrobial use in aquaculture."
70,French Polynesia,2763,Pelagic Fish,mg_abx_arsenicals,0.0,0.0,8815.0,0.0,0.0,Oceania,"Schar D., et al. 2020. Global trends in antimicrobial use in aquaculture."
70,French Polynesia,2763,Pelagic Fish,mg_abx_cephalosporins,0.0,0.0,8815.0,0.0,0.0,Oceania,"Schar D., et al. 2020. Global trends in antimicrobial use in aquaculture."
70,French Polynesia,2763,Pelagic Fish,mg_abx_fluoroquinolones,0.0,0.0,8815.0,0.0,0.0,Oceania,"Schar D., et al. 2020. Global trends in antimicrobial use in aquaculture."
70,French Polynesia,2763,Pelagic Fish,mg_abx_glycopeptides,0.0,0.0,8815.0,0.0,0.0,Oceania,"Schar D., et al. 2020. Global trends in antimicrobial use in aquaculture."
70,French Polynesia,2763,Pelagic Fish,mg_abx_glycophospholipids,0.0,0.0,8815.0,0.0,0.0,Oceania,"Schar D., et al. 2020. Global trends in antimicrobial use in aquaculture."
70,French Polynesia,2763,Pelagic Fish,mg_abx_lincosamides,0.0,0.0,8815.0,0.0,0.0,Oceania,"Schar D., et al. 2020. Global trends in antimicrobial use in aquaculture."
70,French Polynesia,2763,Pelagic Fish,mg_abx_macrolides,0.0,0.0,8815.0,0.0,0.0,Oceania,"Schar D., et al. 2020. Global trends in antimicrobial use in aquaculture."
70,French Polynesia,2763,Pelagic Fish,mg_abx_nitrofurans,0.0,0.0,8815.0,0.0,0.0,Oceania,"Schar D., et al. 2020. Global trends in antimicrobial use in aquaculture."
70,French Polynesia,2763,Pelagic Fish,mg_abx_orthosomycins,0.0,0.0,8815.0,0.0,0.0,Oceania,"Schar D., et al. 2020. Global trends in antimicrobial use in aquaculture."
