country_iso_code,system,footprint_type,mg/kg_lw,source,fbs_item_code,fbs_item,ko%,mg/kg_cw,proportion_est,proportion_obs,proportion
DMA,intensive,mg_abx_cephalosporins_1_2,0.0,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.0,0.9296391212070131,,0.9296391212070131
DMA,intensive,mg_abx_cephalosporins_3_4,0.0,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.0,0.9296391212070131,,0.9296391212070131
DMA,intensive,mg_abx_sulfonamides,2.577913651,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,3.580435626388889,0.9296391212070131,,0.9296391212070131
DMA,intensive,mg_abx_macrolides,7.869416998,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,10.929745830555555,0.9296391212070131,,0.9296391212070131
DMA,intensive,mg_abx_lincosamides,1.640327067,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,2.2782320375,0.9296391212070131,,0.9296391212070131
DMA,intensive,mg_abx_aminoglycosides,0.594740879,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.826028998611111,0.9296391212070131,,0.9296391212070131
DMA,intensive,mg_abx_quinolones,1.719429685,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,2.3880967847222223,0.9296391212070131,,0.9296391212070131
DMA,intensive,mg_abx_pleuromutilins,0.0,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.0,0.9296391212070131,,0.9296391212070131
DMA,intensive,mg_abx_polymixins,8.868508487,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,12.317372898611112,0.9296391212070131,,0.9296391212070131
DMA,intensive,mg_abx_other_antibiotics,0.0,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.0,0.9296391212070131,,0.9296391212070131
DOM,intensive,mg_abx_tetracyclines,9.696874848,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,13.467881733333334,0.9727543264429817,,0.9727543264429817
DOM,intensive,mg_abx_amphenicols,0.015367697,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.02134402361111111,0.9727543264429817,,0.9727543264429817
DOM,intensive,mg_abx_penicillins,4.047728395,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,5.621844993055555,0.9727543264429817,,0.9727543264429817
DOM,intensive,mg_abx_cephalosporins_1_2,0.0,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.0,0.9727543264429817,,0.9727543264429817
DOM,intensive,mg_abx_cephalosporins_3_4,0.0,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.0,0.9727543264429817,,0.9727543264429817
DOM,intensive,mg_abx_sulfonamides,2.454325721,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,3.4087857236111114,0.9727543264429817,,0.9727543264429817
DOM,intensive,mg_abx_macrolides,7.492148756,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,10.405762161111111,0.9727543264429817,,0.9727543264429817
DOM,intensive,mg_abx_lincosamides,1.561688038,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,2.169011163888889,0.9727543264429817,,0.9727543264429817
DOM,intensive,mg_abx_aminoglycosides,0.566228367,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.7864282875,0.9727543264429817,,0.9727543264429817
DOM,intensive,mg_abx_quinolones,1.636998392,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,2.273608877777778,0.9727543264429817,,0.9727543264429817
DOM,intensive,mg_abx_pleuromutilins,0.0,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.0,0.9727543264429817,,0.9727543264429817
DOM,intensive,mg_abx_polymixins,8.443342734,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,11.726864908333333,0.9727543264429817,,0.9727543264429817
DOM,intensive,mg_abx_other_antibiotics,0.0,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.0,0.9727543264429817,,0.9727543264429817
ECU,intensive,mg_abx_tetracyclines,10.72318126,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,14.893307305555556,0.9272539357466694,,0.9272539357466694
ECU,intensive,mg_abx_amphenicols,0.014471901,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.020099862500000003,0.9272539357466694,,0.9272539357466694
ECU,intensive,mg_abx_penicillins,3.811783108,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,5.294143205555556,0.9272539357466694,,0.9272539357466694
ECU,intensive,mg_abx_cephalosporins_1_2,0.0,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.0,0.9272539357466694,,0.9272539357466694
ECU,intensive,mg_abx_cephalosporins_3_4,0.0,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.0,0.9272539357466694,,0.9272539357466694
ECU,intensive,mg_abx_sulfonamides,2.311261136,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,3.2100849111111116,0.9272539357466694,,0.9272539357466694
ECU,intensive,mg_abx_macrolides,7.055425485,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,9.799202062500001,0.9272539357466694,,0.9272539357466694
ECU,intensive,mg_abx_lincosamides,1.470656008,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,2.042577788888889,0.9272539357466694,,0.9272539357466694
ECU,intensive,mg_abx_aminoglycosides,0.533222468,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.7405867611111111,0.9272539357466694,,0.9272539357466694
ECU,intensive,mg_abx_quinolones,1.541576462,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,2.1410784194444448,0.9272539357466694,,0.9272539357466694
ECU,intensive,mg_abx_pleuromutilins,0.0,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.0,0.9272539357466694,,0.9272539357466694
ECU,intensive,mg_abx_polymixins,7.951173614,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,11.04329668611111,0.9272539357466694,,0.9272539357466694
ECU,intensive,mg_abx_other_antibiotics,0.0,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.0,0.9272539357466694,,0.9272539357466694
EGY,intensive,mg_abx_tetracyclines,3.602010857,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,5.002792856944445,0.9367022442932349,0.6599999999999999,0.6599999999999999
EGY,intensive,mg_abx_amphenicols,0.002174046,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.0030195083333333333,0.9367022442932349,0.6599999999999999,0.6599999999999999
EGY,intensive,mg_abx_penicillins,1.428347344,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,1.9838157555555558,0.9367022442932349,0.6599999999999999,0.6599999999999999
EGY,intensive,mg_abx_cephalosporins_1_2,0.0,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.0,0.9367022442932349,0.6599999999999999,0.6599999999999999
EGY,intensive,mg_abx_cephalosporins_3_4,0.0,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.0,0.9367022442932349,0.6599999999999999,0.6599999999999999
EGY,intensive,mg_abx_sulfonamides,1.636128137,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,2.2724001902777777,0.9367022442932349,0.6599999999999999,0.6599999999999999
EGY,intensive,mg_abx_macrolides,1.995124347,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,2.7710060375,0.9367022442932349,0.6599999999999999,0.6599999999999999
EGY,intensive,mg_abx_lincosamides,0.016269533,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.02259657361111111,0.9367022442932349,0.6599999999999999,0.6599999999999999
EGY,intensive,mg_abx_aminoglycosides,0.123444222,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.17145030833333336,0.9367022442932349,0.6599999999999999,0.6599999999999999
EGY,intensive,mg_abx_quinolones,1.261845782,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,1.752563586111111,0.9367022442932349,0.6599999999999999,0.6599999999999999
EGY,intensive,mg_abx_pleuromutilins,0.0,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.0,0.9367022442932349,0.6599999999999999,0.6599999999999999
EGY,intensive,mg_abx_polymixins,0.391222195,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.5433641597222222,0.9367022442932349,0.6599999999999999,0.6599999999999999
EGY,intensive,mg_abx_other_antibiotics,0.0,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.0,0.9367022442932349,0.6599999999999999,0.6599999999999999
SLV,intensive,mg_abx_tetracyclines,8.578054984,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,11.913965255555555,0.9045162272035243,,0.9045162272035243
SLV,intensive,mg_abx_amphenicols,0.016344241,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.022700334722222222,0.9045162272035243,,0.9045162272035243
SLV,intensive,mg_abx_penicillins,4.304942293,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,5.9790865180555555,0.9045162272035243,,0.9045162272035243
SLV,intensive,mg_abx_cephalosporins_1_2,0.0,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.0,0.9045162272035243,,0.9045162272035243
SLV,intensive,mg_abx_cephalosporins_3_4,0.0,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.0,0.9045162272035243,,0.9045162272035243
SLV,intensive,mg_abx_sulfonamides,2.610286454,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,3.625397852777778,0.9045162272035243,,0.9045162272035243
SLV,intensive,mg_abx_macrolides,7.968239194,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,11.066998880555555,0.9045162272035243,,0.9045162272035243
SLV,intensive,mg_abx_lincosamides,1.660925889,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,2.3068415125,0.9045162272035243,,0.9045162272035243
SLV,intensive,mg_abx_aminoglycosides,0.602209488,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.8364020666666666,0.9045162272035243,,0.9045162272035243
SLV,intensive,mg_abx_quinolones,1.741021858,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,2.418085913888889,0.9045162272035243,,0.9045162272035243
SLV,intensive,mg_abx_pleuromutilins,0.0,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.0,0.9045162272035243,,0.9045162272035243
SLV,intensive,mg_abx_polymixins,8.979877028,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,12.47205142777778,0.9045162272035243,,0.9045162272035243
SLV,intensive,mg_abx_other_antibiotics,0.0,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.0,0.9045162272035243,,0.9045162272035243
GNQ,intensive,mg_abx_tetracyclines,5.199724162,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,7.221839113888889,0.95810395887695,,0.95810395887695
GNQ,intensive,mg_abx_amphenicols,0.001918198,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.002664163888888889,0.95810395887695,,0.95810395887695
GNQ,intensive,mg_abx_penicillins,1.260254894,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,1.7503540194444445,0.95810395887695,,0.95810395887695
GNQ,intensive,mg_abx_cephalosporins_1_2,0.0,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.0,0.95810395887695,,0.95810395887695
GNQ,intensive,mg_abx_cephalosporins_3_4,0.0,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.0,0.95810395887695,,0.95810395887695
GNQ,intensive,mg_abx_sulfonamides,1.443583384,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,2.0049769222222222,0.95810395887695,,0.95810395887695
GNQ,intensive,mg_abx_macrolides,1.76033178,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,2.44490525,0.95810395887695,,0.95810395887695
GNQ,intensive,mg_abx_lincosamides,0.014354883,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.019937337500000003,0.95810395887695,,0.95810395887695
GNQ,intensive,mg_abx_aminoglycosides,0.108916914,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.15127349166666668,0.95810395887695,,0.95810395887695
GNQ,intensive,mg_abx_quinolones,1.113347765,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,1.546316340277778,0.95810395887695,,0.95810395887695
GNQ,intensive,mg_abx_pleuromutilins,0.0,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.0,0.95810395887695,,0.95810395887695
GNQ,intensive,mg_abx_polymixins,0.345181925,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.4794193402777778,0.95810395887695,,0.95810395887695
GNQ,intensive,mg_abx_other_antibiotics,0.0,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.0,0.95810395887695,,0.95810395887695
EST,intensive,mg_abx_tetracyclines,2.601726326,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,3.6135087861111113,0.9928092484986123,,0.9928092484986123
EST,intensive,mg_abx_amphenicols,0.001725911,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.0023970986111111112,0.9928092484986123,,0.9928092484986123
EST,intensive,mg_abx_penicillins,3.03928345,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,4.221227013888889,0.9928092484986123,,0.9928092484986123
EST,intensive,mg_abx_cephalosporins_1_2,0.0,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.0,0.9928092484986123,,0.9928092484986123
EST,intensive,mg_abx_cephalosporins_3_4,0.0,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.0,0.9928092484986123,,0.9928092484986123
EST,intensive,mg_abx_sulfonamides,1.69981631,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,2.3608559861111114,0.9928092484986123,,0.9928092484986123
EST,intensive,mg_abx_macrolides,0.703467989,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.9770388736111111,0.9928092484986123,,0.9928092484986123
EST,intensive,mg_abx_lincosamides,0.053491127,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.07429323194444444,0.9928092484986123,,0.9928092484986123
EST,intensive,mg_abx_aminoglycosides,0.065619862,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.09113869722222223,0.9928092484986123,,0.9928092484986123
EST,intensive,mg_abx_quinolones,1.364274773,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,1.894826073611111,0.9928092484986123,,0.9928092484986123
EST,intensive,mg_abx_pleuromutilins,0.0,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.0,0.9928092484986123,,0.9928092484986123
EST,intensive,mg_abx_polymixins,0.035655025,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.049520868055555556,0.9928092484986123,,0.9928092484986123
EST,intensive,mg_abx_other_antibiotics,0.0,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.0,0.9928092484986123,,0.9928092484986123
ETH,intensive,mg_abx_tetracyclines,5.300357506,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,7.361607647222223,0.4315265396197909,0.040000000000000036,0.040000000000000036
ETH,intensive,mg_abx_amphenicols,0.001902083,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.0026417819444444443,0.4315265396197909,0.040000000000000036,0.040000000000000036
ETH,intensive,mg_abx_penicillins,1.249667447,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,1.7356492319444445,0.4315265396197909,0.040000000000000036,0.040000000000000036
ETH,intensive,mg_abx_cephalosporins_1_2,0.0,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.0,0.4315265396197909,0.040000000000000036,0.040000000000000036
ETH,intensive,mg_abx_cephalosporins_3_4,0.0,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.0,0.4315265396197909,0.040000000000000036,0.040000000000000036
ETH,intensive,mg_abx_sulfonamides,1.431455788,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,1.9881330388888891,0.4315265396197909,0.040000000000000036,0.040000000000000036
ETH,intensive,mg_abx_macrolides,1.745543169,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,2.4243655125,0.4315265396197909,0.040000000000000036,0.040000000000000036
ETH,intensive,mg_abx_lincosamides,0.014234287,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.019769843055555555,0.4315265396197909,0.040000000000000036,0.040000000000000036
ETH,intensive,mg_abx_aminoglycosides,0.108001899,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.1500026375,0.4315265396197909,0.040000000000000036,0.040000000000000036
ETH,intensive,mg_abx_quinolones,1.10399449,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,1.5333256805555557,0.4315265396197909,0.040000000000000036,0.040000000000000036
ETH,intensive,mg_abx_pleuromutilins,0.0,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.0,0.4315265396197909,0.040000000000000036,0.040000000000000036
ETH,intensive,mg_abx_polymixins,0.34228204,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.47539172222222226,0.4315265396197909,0.040000000000000036,0.040000000000000036
ETH,intensive,mg_abx_other_antibiotics,0.0,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.0,0.4315265396197909,0.040000000000000036,0.040000000000000036
FJI,intensive,mg_abx_tetracyclines,26.63832251,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,36.99767015277778,0.9234963956719696,,0.9234963956719696
FJI,intensive,mg_abx_amphenicols,0.007440697,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.010334301388888889,0.9234963956719696,,0.9234963956719696
FJI,intensive,mg_abx_penicillins,10.86901014,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,15.095847416666668,0.9234963956719696,,0.9234963956719696
FJI,intensive,mg_abx_cephalosporins_1_2,0.0,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.0,0.9234963956719696,,0.9234963956719696
FJI,intensive,mg_abx_cephalosporins_3_4,0.0,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.0,0.9234963956719696,,0.9234963956719696
FJI,intensive,mg_abx_sulfonamides,2.173806398,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,3.019175552777778,0.9234963956719696,,0.9234963956719696
FJI,intensive,mg_abx_macrolides,21.3625512,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,29.67021,0.9234963956719696,,0.9234963956719696
FJI,intensive,mg_abx_lincosamides,0.072949733,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.10131907361111112,0.9234963956719696,,0.9234963956719696
FJI,intensive,mg_abx_aminoglycosides,0.362427668,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.5033717611111111,0.9234963956719696,,0.9234963956719696
FJI,intensive,mg_abx_quinolones,0.356198754,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.4947204916666667,0.9234963956719696,,0.9234963956719696
FJI,intensive,mg_abx_pleuromutilins,0.0,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.0,0.9234963956719696,,0.9234963956719696
FJI,intensive,mg_abx_polymixins,0.339606171,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.4716752375,0.9234963956719696,,0.9234963956719696
FJI,intensive,mg_abx_other_antibiotics,0.0,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.0,0.9234963956719696,,0.9234963956719696
FIN,intensive,mg_abx_tetracyclines,0.713346864,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.9907595333333334,0.9952918791055575,0.99,0.99
FIN,intensive,mg_abx_amphenicols,0.000766887,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.0010651208333333332,0.9952918791055575,0.99,0.99
FIN,intensive,mg_abx_penicillins,1.856701773,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,2.5787524625000002,0.9952918791055575,0.99,0.99
FIN,intensive,mg_abx_cephalosporins_1_2,0.0,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.0,0.9952918791055575,0.99,0.99
FIN,intensive,mg_abx_cephalosporins_3_4,0.0,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.0,0.9952918791055575,0.99,0.99
FIN,intensive,mg_abx_sulfonamides,1.130680635,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,1.5703897708333334,0.9952918791055575,0.99,0.99
FIN,intensive,mg_abx_macrolides,0.168317965,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.23377495138888893,0.9952918791055575,0.99,0.99
FIN,intensive,mg_abx_lincosamides,0.006884214,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.009561408333333334,0.9952918791055575,0.99,0.99
FIN,intensive,mg_abx_aminoglycosides,0.015767934,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.021899908333333336,0.9952918791055575,0.99,0.99
FIN,intensive,mg_abx_quinolones,0.023492261,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.03262814027777778,0.9952918791055575,0.99,0.99
FIN,intensive,mg_abx_pleuromutilins,0.0,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.0,0.9952918791055575,0.99,0.99
FIN,intensive,mg_abx_polymixins,0.0,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.0,0.9952918791055575,0.99,0.99
FIN,intensive,mg_abx_other_antibiotics,0.0,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.0,0.9952918791055575,0.99,0.99
FRA,intensive,mg_abx_tetracyclines,7.24154374,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,10.05769963888889,0.994543032244084,0.99,0.99
FRA,intensive,mg_abx_amphenicols,0.461228062,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.6405945305555556,0.994543032244084,0.99,0.99
FRA,intensive,mg_abx_penicillins,4.303585553,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,5.977202156944444,0.994543032244084,0.99,0.99
FRA,intensive,mg_abx_cephalosporins_1_2,0.0,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.0,0.994543032244084,0.99,0.99
FRA,intensive,mg_abx_cephalosporins_3_4,0.0,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.0,0.994543032244084,0.99,0.99
FRA,intensive,mg_abx_sulfonamides,5.917599463,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,8.218888143055556,0.994543032244084,0.99,0.99
FRA,intensive,mg_abx_macrolides,2.24021093,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,3.1114040694444443,0.994543032244084,0.99,0.99
FRA,intensive,mg_abx_lincosamides,0.30408653,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.42234240277777785,0.994543032244084,0.99,0.99
FRA,intensive,mg_abx_aminoglycosides,0.034969114,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.04856821388888889,0.994543032244084,0.99,0.99
FRA,intensive,mg_abx_quinolones,4.186583912,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,5.814699877777778,0.994543032244084,0.99,0.99
FRA,intensive,mg_abx_pleuromutilins,0.202256666,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.2809120361111111,0.994543032244084,0.99,0.99
FRA,intensive,mg_abx_polymixins,1.385606309,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,1.9244532069444444,0.994543032244084,0.99,0.99
FRA,intensive,mg_abx_other_antibiotics,0.247593562,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.3438799472222222,0.994543032244084,0.99,0.99
GAB,intensive,mg_abx_tetracyclines,5.860254694,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,8.139242630555556,0.9535919332792677,0.29999999999999993,0.29999999999999993
GAB,intensive,mg_abx_amphenicols,0.001812424,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.0025172555555555555,0.9535919332792677,0.29999999999999993,0.29999999999999993
GAB,intensive,mg_abx_penicillins,1.190761704,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,1.6538357000000001,0.9535919332792677,0.29999999999999993,0.29999999999999993
GAB,intensive,mg_abx_cephalosporins_1_2,0.0,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.0,0.9535919332792677,0.29999999999999993,0.29999999999999993
GAB,intensive,mg_abx_cephalosporins_3_4,0.0,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.0,0.9535919332792677,0.29999999999999993,0.29999999999999993
GAB,intensive,mg_abx_sulfonamides,1.363981063,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,1.8944181430555556,0.9535919332792677,0.29999999999999993,0.29999999999999993
GAB,intensive,mg_abx_macrolides,1.663263264,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,2.3100878666666667,0.9535919332792677,0.29999999999999993,0.29999999999999993
GAB,intensive,mg_abx_lincosamides,0.013563323,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.018837948611111113,0.9535919332792677,0.29999999999999993,0.29999999999999993
GAB,intensive,mg_abx_aminoglycosides,0.102910999,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.14293194305555557,0.9535919332792677,0.29999999999999993,0.29999999999999993
GAB,intensive,mg_abx_quinolones,1.051955352,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,1.4610491,0.9535919332792677,0.29999999999999993,0.29999999999999993
GAB,intensive,mg_abx_pleuromutilins,0.0,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.0,0.9535919332792677,0.29999999999999993,0.29999999999999993
GAB,intensive,mg_abx_polymixins,0.326147845,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.4529831180555556,0.9535919332792677,0.29999999999999993,0.29999999999999993
GAB,intensive,mg_abx_other_antibiotics,0.0,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.0,0.9535919332792677,0.29999999999999993,0.29999999999999993
GMB,intensive,mg_abx_tetracyclines,5.924407266,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,8.228343425,0.38230498584483197,0.19999999999999996,0.19999999999999996
GMB,intensive,mg_abx_amphenicols,0.001802151,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.0025029875,0.38230498584483197,0.19999999999999996,0.19999999999999996
GMB,intensive,mg_abx_penicillins,1.184012331,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,1.6444615708333332,0.38230498584483197,0.19999999999999996,0.19999999999999996
GMB,intensive,mg_abx_cephalosporins_1_2,0.0,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.0,0.38230498584483197,0.19999999999999996,0.19999999999999996
GMB,intensive,mg_abx_cephalosporins_3_4,0.0,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.0,0.38230498584483197,0.19999999999999996,0.19999999999999996
GMB,intensive,mg_abx_sulfonamides,1.356249863,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,1.8836803652777778,0.38230498584483197,0.19999999999999996,0.19999999999999996
GMB,intensive,mg_abx_macrolides,1.653835699,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,2.296994026388889,0.38230498584483197,0.19999999999999996,0.19999999999999996
GMB,intensive,mg_abx_lincosamides,0.013486445,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.01873117361111111,0.38230498584483197,0.19999999999999996,0.19999999999999996
GMB,intensive,mg_abx_aminoglycosides,0.102327688,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.1421217888888889,0.38230498584483197,0.19999999999999996,0.19999999999999996
GMB,intensive,mg_abx_quinolones,1.045992749,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,1.4527677069444447,0.38230498584483197,0.19999999999999996,0.19999999999999996
GMB,intensive,mg_abx_pleuromutilins,0.0,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.0,0.38230498584483197,0.19999999999999996,0.19999999999999996
GMB,intensive,mg_abx_polymixins,0.324299202,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.45041555833333335,0.38230498584483197,0.19999999999999996,0.19999999999999996
GMB,intensive,mg_abx_other_antibiotics,0.0,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.0,0.38230498584483197,0.19999999999999996,0.19999999999999996
