country_code,country,gleam_region,fbs_item_code,fbs_item,feed,meat,total_footprint,fraction_from_feed,income_class
68,France,Western Europe,2732,Mutton & Goat Meat,0.0,171.9399018207547,171.9399018207547,0.0,High income
68,France,Western Europe,2733,Pigmeat,0.0,46.974064455999994,46.974064455999994,0.0,High income
68,France,Western Europe,2734,Poultry Meat,0.0,36.840644223611115,36.840644223611115,0.0,High income
69,French Guiana,Latin America and the Caribbean,2731,Bovine Meat,0.0019323671497584,102.517497052,102.51942941914976,1.884878954854435e-05,Unclassified
69,French Guiana,Latin America and the Caribbean,2732,Mutton & Goat Meat,0.0,777.3906488,777.3906488,0.0,Unclassified
70,French Polynesia,Oceania,2731,Bovine Meat,0.0019323671497584,222.11566369599998,222.11759606314973,8.699748169474215e-06,High income
70,French Polynesia,Oceania,2732,Mutton & Goat Meat,0.0,681.5694554056604,681.5694554056604,0.0,High income
72,Djibouti,Sub-Saharan Africa,2731,Bovine Meat,0.0019323671497584,41.849157844000004,41.85109021114976,4.617244473224232e-05,Lower middle income
72,Djibouti,Sub-Saharan Africa,2732,Mutton & Goat Meat,0.0,97.87473400377357,97.87473400377357,0.0,Lower middle income
72,Djibouti,Sub-Saharan Africa,2733,Pigmeat,0.0,73.30152828799999,73.30152828799999,0.0,Lower middle income
72,Djibouti,Sub-Saharan Africa,2734,Poultry Meat,0.0,16.36499667361111,16.36499667361111,0.0,Lower middle income
73,Georgia,Near East and North Africa,2731,Bovine Meat,0.0019323671497584,135.639320174,135.64125254114975,1.4246161205066828e-05,Upper middle income
73,Georgia,Near East and North Africa,2732,Mutton & Goat Meat,0.0,343.8313571943396,343.8313571943396,0.0,Upper middle income
73,Georgia,Near East and North Africa,2733,Pigmeat,0.32637533068356583,200.788036696,201.11441202668357,0.001622834124091827,Upper middle income
73,Georgia,Near East and North Africa,2734,Poultry Meat,2.681674582347185,52.61052029722222,55.29219487956941,0.04850005662079567,Upper middle income
74,Gabon,Sub-Saharan Africa,2731,Bovine Meat,0.0019323671497584,40.82594418,40.82787654714976,4.7329602055762585e-05,Upper middle income
74,Gabon,Sub-Saharan Africa,2732,Mutton & Goat Meat,0.0,97.87473400377357,97.87473400377357,0.0,Upper middle income
74,Gabon,Sub-Saharan Africa,2733,Pigmeat,0.010067014267596739,73.05548770133333,73.06555471560092,0.00013778057672704202,Upper middle income
74,Gabon,Sub-Saharan Africa,2734,Poultry Meat,0.02812761796845299,16.075903705555557,16.104031323524012,0.001746619675743271,Upper middle income
75,Gambia,Sub-Saharan Africa,2731,Bovine Meat,0.0019323671497584,40.982084142000005,40.98401650914976,4.714928682812226e-05,Low income
75,Gambia,Sub-Saharan Africa,2732,Mutton & Goat Meat,0.0,97.87473400377357,97.87473400377357,0.0,Low income
75,Gambia,Sub-Saharan Africa,2733,Pigmeat,0.9581657909514312,73.09303290933333,74.05119870028476,0.012939234040349797,Low income
75,Gambia,Sub-Saharan Africa,2734,Poultry Meat,2.652403415603834,16.12001860277778,18.772422018381615,0.14129255207488137,Low income
79,Germany,Western Europe,2731,Bovine Meat,0.0169039986766394,47.309112316,47.326016314676636,0.00035718194754112806,High income
79,Germany,Western Europe,2732,Mutton & Goat Meat,0.0005633312211251,154.61473793962264,154.61530127084376,3.643437722494863e-06,High income
79,Germany,Western Europe,2733,Pigmeat,0.0008585643713492,72.686465556,72.68732412037136,1.1811748220740715e-05,High income
79,Germany,Western Europe,2734,Poultry Meat,0.0099244364718596,22.258407479166667,22.268331915638527,0.0004456748942604857,High income
80,Bosnia and Herzegovina,Western Europe,2731,Bovine Meat,0.0059906842456034,135.171961944,135.1779526282456,4.4317021593591135e-05,Upper middle income
80,Bosnia and Herzegovina,Western Europe,2732,Mutton & Goat Meat,0.006229504494670553,343.8313571943396,343.8375866988343,1.8117578576791684e-05,Upper middle income
80,Bosnia and Herzegovina,Western Europe,2733,Pigmeat,0.002686281702364819,199.90344893999998,199.90613522170233,1.3437715152592223e-05,Upper middle income
80,Bosnia and Herzegovina,Western Europe,2734,Poultry Meat,0.006518819186940799,52.48824219861112,52.49476101779806,0.00012418037648996306,Upper middle income
81,Ghana,Sub-Saharan Africa,2731,Bovine Meat,0.1490332570049327,42.622448668000004,42.771481925004935,0.003484407139931369,Lower middle income
81,Ghana,Sub-Saharan Africa,2732,Mutton & Goat Meat,0.0,97.87473400377357,97.87473400377357,0.0,Lower middle income
81,Ghana,Sub-Saharan Africa,2733,Pigmeat,0.046343841016628064,73.48747278266666,73.53381662368328,0.0006302384827078587,Lower middle income
81,Ghana,Sub-Saharan Africa,2734,Poultry Meat,0.443923099840992,16.583477856944445,17.027400956785435,0.02607110157138152,Lower middle income
83,Kiribati,Oceania,2731,Bovine Meat,0.0019323671497584,222.11566369599998,222.11759606314973,8.699748169474215e-06,Lower middle income
83,Kiribati,Oceania,2732,Mutton & Goat Meat,0.0,681.5694554056604,681.5694554056604,0.0,Lower middle income
83,Kiribati,Oceania,2733,Pigmeat,0.0,471.43510125066666,471.43510125066666,0.0,Lower middle income
83,Kiribati,Oceania,2734,Poultry Meat,1.2194345219489506,89.26809207083335,90.4875265927823,0.013476272010801302,Lower middle income
84,Greece,Western Europe,2731,Bovine Meat,0.0,148.81517169,148.81517169,0.0,High income
84,Greece,Western Europe,2732,Mutton & Goat Meat,0.0,261.2499464264151,261.2499464264151,0.0,High income
84,Greece,Western Europe,2733,Pigmeat,0.0,187.94362689866665,187.94362689866665,0.0,High income
84,Greece,Western Europe,2734,Poultry Meat,0.0,57.47111814027778,57.47111814027778,0.0,High income
85,Greenland,North America,2731,Bovine Meat,0.0019323671497584,135.226486834,135.22841920114976,1.4289652731087833e-05,High income
85,Greenland,North America,2732,Mutton & Goat Meat,0.0,343.8313571943396,343.8313571943396,0.0,High income
86,Grenada,Latin America and the Caribbean,2731,Bovine Meat,0.0019323671497584,103.449604406,103.45153677314977,1.867896031352078e-05,Upper middle income
86,Grenada,Latin America and the Caribbean,2732,Mutton & Goat Meat,0.0,777.3906488,777.3906488,0.0,Upper middle income
86,Grenada,Latin America and the Caribbean,2733,Pigmeat,0.0,418.756654868,418.756654868,0.0,Upper middle income
86,Grenada,Latin America and the Caribbean,2734,Poultry Meat,0.016289634971174173,50.90176776944445,50.91805740441562,0.0003199186261524882,Upper middle income
87,Guadeloupe,Latin America and the Caribbean,2731,Bovine Meat,0.0019323671497584,102.517497052,102.51942941914976,1.884878954854435e-05,Unclassified
87,Guadeloupe,Latin America and the Caribbean,2732,Mutton & Goat Meat,0.0,777.3906488,777.3906488,0.0,Unclassified
88,Guam,Oceania,2731,Bovine Meat,0.0019323671497584,222.11566369599998,222.11759606314973,8.699748169474215e-06,High income
88,Guam,Oceania,2732,Mutton & Goat Meat,0.0,681.5694554056604,681.5694554056604,0.0,High income
89,Guatemala,Latin America and the Caribbean,2731,Bovine Meat,0.0079141087748806,102.17747976,102.18539386877488,7.744853227305454e-05,Upper middle income
89,Guatemala,Latin America and the Caribbean,2732,Mutton & Goat Meat,0.0,777.3906488,777.3906488,0.0,Upper middle income
89,Guatemala,Latin America and the Caribbean,2733,Pigmeat,0.007803724444203614,369.40071625999997,369.4085199844442,2.1124917326033056e-05,Upper middle income
89,Guatemala,Latin America and the Caribbean,2734,Poultry Meat,0.007470033029264461,49.24452905416667,49.251999087195934,0.00015166964118633002,Upper middle income
90,Guinea,Sub-Saharan Africa,2731,Bovine Meat,2.648121111113072,39.370116936,42.01823804711307,0.06302313552852593,Low income
90,Guinea,Sub-Saharan Africa,2732,Mutton & Goat Meat,0.0,97.87473400377357,97.87473400377357,0.0,Low income
90,Guinea,Sub-Saharan Africa,2733,Pigmeat,1.5813189037928126,72.70542142933334,74.28674033312615,0.021286691227824228,Low income
90,Guinea,Sub-Saharan Africa,2734,Poultry Meat,19.634841009888788,15.664582558333333,35.299423568222124,0.5562368737251793,Low income
91,Guyana,Latin America and the Caribbean,2731,Bovine Meat,1.6160558803658227,104.28871916,105.90477504036582,0.015259518560422415,Upper middle income
91,Guyana,Latin America and the Caribbean,2732,Mutton & Goat Meat,0.0,777.3906488,777.3906488,0.0,Upper middle income
91,Guyana,Latin America and the Caribbean,2733,Pigmeat,0.2272817921729982,451.31266029466667,451.5399420868397,0.0005033481448453737,Upper middle income
91,Guyana,Latin America and the Caribbean,2734,Poultry Meat,2.693453170763135,51.99491024166667,54.68836341242981,0.0492509375431585,Upper middle income
93,Haiti,Latin America and the Caribbean,2731,Bovine Meat,0.0315750892245566,102.33012098200001,102.36169607122457,0.00030846586600700966,Lower middle income
93,Haiti,Latin America and the Caribbean,2732,Mutton & Goat Meat,0.0,777.3906488,777.3906488,0.0,Lower middle income
93,Haiti,Latin America and the Caribbean,2733,Pigmeat,0.015445904391628516,375.322895656,375.33834156039165,4.115194927173003e-05,Lower middle income
93,Haiti,Latin America and the Caribbean,2734,Poultry Meat,0.08474295344378015,49.44337978888889,49.52812274233267,0.0017110067725492181,Lower middle income
94,Holy See,Western Europe,2731,Bovine Meat,0.0019323671497584,135.226486834,135.22841920114976,1.4289652731087833e-05,Unclassified
94,Holy See,Western Europe,2732,Mutton & Goat Meat,0.0,343.8313571943396,343.8313571943396,0.0,Unclassified
95,Honduras,Latin America and the Caribbean,2731,Bovine Meat,0.008347934877115598,102.904776958,102.91312489287712,8.111632880456223e-05,Lower middle income
95,Honduras,Latin America and the Caribbean,2732,Mutton & Goat Meat,0.0,777.3906488,777.3906488,0.0,Lower middle income
95,Honduras,Latin America and the Caribbean,2733,Pigmeat,0.0031739682502701315,397.6184195386666,397.6215935069169,7.982384010577932e-06,Lower middle income
95,Honduras,Latin America and the Caribbean,2734,Poultry Meat,0.005583641873326107,50.192003086111114,50.197586727984444,0.00011123327309703726,Lower middle income
96,"China, Hong Kong SAR",East Asia and Southeast Asia,2731,Bovine Meat,0.0,222.11566369599998,222.11566369599998,0.0,High income
96,"China, Hong Kong SAR",East Asia and Southeast Asia,2732,Mutton & Goat Meat,0.0,681.5694554056604,681.5694554056604,0.0,High income
96,"China, Hong Kong SAR",East Asia and Southeast Asia,2733,Pigmeat,0.0,471.43510125066666,471.43510125066666,0.0,High income
96,"China, Hong Kong SAR",East Asia and Southeast Asia,2734,Poultry Meat,0.0636304321933405,89.26809207083335,89.33172250302668,0.0007122938012438371,High income
97,Hungary,Eastern Europe,2731,Bovine Meat,0.0,98.772922304,98.772922304,0.0,High income
97,Hungary,Eastern Europe,2732,Mutton & Goat Meat,0.0,350.6539133660377,350.6539133660377,0.0,High income
97,Hungary,Eastern Europe,2733,Pigmeat,0.0,145.10086621066665,145.10086621066665,0.0,High income
97,Hungary,Eastern Europe,2734,Poultry Meat,0.0,36.15139176527778,36.15139176527778,0.0,High income
98,Croatia,Western Europe,2731,Bovine Meat,0.0,58.465561504,58.465561504,0.0,High income
98,Croatia,Western Europe,2732,Mutton & Goat Meat,0.0,136.89095983396226,136.89095983396226,0.0,High income
98,Croatia,Western Europe,2733,Pigmeat,0.0,76.04558718533333,76.04558718533333,0.0,High income
98,Croatia,Western Europe,2734,Poultry Meat,0.0,23.40598240138889,23.40598240138889,0.0,High income
99,Iceland,Western Europe,2731,Bovine Meat,0.0,7.839650994,7.839650994,0.0,High income
99,Iceland,Western Europe,2732,Mutton & Goat Meat,0.0,18.178896494339618,18.178896494339618,0.0,High income
99,Iceland,Western Europe,2733,Pigmeat,0.0,9.167175390666666,9.167175390666666,0.0,High income
99,Iceland,Western Europe,2734,Poultry Meat,0.0,3.150198601388889,3.150198601388889,0.0,High income
100,India,South Asia,2731,Bovine Meat,0.6395738398512668,227.072499896,227.71207373585128,0.002808695337749987,Lower middle income
100,India,South Asia,2732,Mutton & Goat Meat,0.0,681.5694554056604,681.5694554056604,0.0,Lower middle income
100,India,South Asia,2733,Pigmeat,0.08305836577779761,467.0802113853333,467.1632697511111,0.00017779301403992724,Lower middle income
100,India,South Asia,2734,Poultry Meat,0.30020312720806397,90.57287178194446,90.87307490915252,0.003303543183810854,Lower middle income
101,Indonesia,East Asia and Southeast Asia,2731,Bovine Meat,0.0281110990892413,221.75834101,221.78645210908925,0.00012674849532925663,Lower middle income
101,Indonesia,East Asia and Southeast Asia,2732,Mutton & Goat Meat,0.0,681.5694554056604,681.5694554056604,0.0,Lower middle income
101,Indonesia,East Asia and Southeast Asia,2733,Pigmeat,0.06645470879450581,471.7490314826666,471.8154861914611,0.0001408489351015891,Lower middle income
101,Indonesia,East Asia and Southeast Asia,2734,Poultry Meat,0.4082944771525928,89.17403462638889,89.58232910354148,0.00455775688395728,Lower middle income
102,Iran (Islamic Republic of),South Asia,2731,Bovine Meat,0.0599651586089911,222.11566369599998,222.175628854609,0.0002698998036739309,Lower middle income
102,Iran (Islamic Republic of),South Asia,2732,Mutton & Goat Meat,0.05351005444099493,681.5694554056604,681.6229654601013,7.85038902039857e-05,Lower middle income
102,Iran (Islamic Republic of),South Asia,2733,Pigmeat,0.0,471.43510125066666,471.43510125066666,0.0,Lower middle income
102,Iran (Islamic Republic of),South Asia,2734,Poultry Meat,0.24472044945966967,89.26809207083335,89.51281252029301,0.0027339153197112457,Lower middle income
103,Iraq,Near East and North Africa,2731,Bovine Meat,0.0019323671497584,103.57882426399999,103.58075663114975,1.865565779403933e-05,Upper middle income
103,Iraq,Near East and North Africa,2732,Mutton & Goat Meat,0.0,209.73395230377355,209.73395230377355,0.0,Upper middle income
103,Iraq,Near East and North Africa,2733,Pigmeat,0.0,155.64850775466667,155.64850775466667,0.0,Upper middle income
103,Iraq,Near East and North Africa,2734,Poultry Meat,1.2690194976292295,37.68174212777778,38.95076162540701,0.032580094577700544,Upper middle income
104,Ireland,Western Europe,2731,Bovine Meat,0.0,33.516043417999995,33.516043417999995,0.0,High income
104,Ireland,Western Europe,2732,Mutton & Goat Meat,0.0,128.38707032641508,128.38707032641508,0.0,High income
104,Ireland,Western Europe,2733,Pigmeat,0.0,42.99424146133333,42.99424146133333,0.0,High income
104,Ireland,Western Europe,2734,Poultry Meat,0.0,13.960516052777779,13.960516052777779,0.0,High income
105,Israel,Near East and North Africa,2731,Bovine Meat,0.004425960824422899,138.55455766,138.55898362082442,3.194279222294836e-05,High income
105,Israel,Near East and North Africa,2732,Mutton & Goat Meat,0.0004801839103452201,343.8313571943396,343.83183737824993,1.3965661644560537e-06,High income
105,Israel,Near East and North Africa,2733,Pigmeat,0.000488363005675159,206.30582422,206.30631258300568,2.367174322301312e-06,High income
105,Israel,Near East and North Africa,2734,Poultry Meat,0.0014425723615263295,53.373253661111114,53.37469623347264,2.702727066054299e-05,High income
106,Italy,Western Europe,2731,Bovine Meat,0.0,119.721314236,119.721314236,0.0,High income
106,Italy,Western Europe,2732,Mutton & Goat Meat,0.0,351.72295837735845,351.72295837735845,0.0,High income
106,Italy,Western Europe,2733,Pigmeat,0.0,166.43789552666667,166.43789552666667,0.0,High income
106,Italy,Western Europe,2734,Poultry Meat,0.0,52.4186301875,52.4186301875,0.0,High income
107,Côte d'Ivoire,Sub-Saharan Africa,2731,Bovine Meat,1.059582293349175,41.214835156,42.27441744934917,0.025064385443482617,Lower middle income
107,Côte d'Ivoire,Sub-Saharan Africa,2732,Mutton & Goat Meat,0.0,97.87473400377357,97.87473400377357,0.0,Lower middle income
107,Côte d'Ivoire,Sub-Saharan Africa,2733,Pigmeat,0.8586868974808323,73.148999904,74.00768680148083,0.011602671757383595,Lower middle income
107,Côte d'Ivoire,Sub-Saharan Africa,2734,Poultry Meat,5.4596381493039425,16.18577875,21.645416899303942,0.2522306765770591,Lower middle income
108,Kazakhstan,Near East and North Africa,2731,Bovine Meat,0.0,132.40651569,132.40651569,0.0,Upper middle income
108,Kazakhstan,Near East and North Africa,2732,Mutton & Goat Meat,0.0,343.8313571943396,343.8313571943396,0.0,Upper middle income
108,Kazakhstan,Near East and North Africa,2733,Pigmeat,0.0,194.66917729466667,194.66917729466667,0.0,Upper middle income
108,Kazakhstan,Near East and North Africa,2734,Poultry Meat,0.0,51.76469972777778,51.76469972777778,0.0,Upper middle income
109,Jamaica,Latin America and the Caribbean,2731,Bovine Meat,0.0217340323645381,103.318291714,103.34002574636453,0.00021031572430494288,Upper middle income
109,Jamaica,Latin America and the Caribbean,2732,Mutton & Goat Meat,0.0,777.3906488,777.3906488,0.0,Upper middle income
109,Jamaica,Latin America and the Caribbean,2733,Pigmeat,0.014564985542157868,413.661980256,413.67654524154216,3.520863271001623e-05,Upper middle income
109,Jamaica,Latin America and the Caribbean,2734,Poultry Meat,0.033212868561513176,50.730702397222224,50.76391526578374,0.0006542613663193855,Upper middle income
110,Japan,East Asia and Southeast Asia,2731,Bovine Meat,0.13323971600986362,88.756725362,88.88996507800987,0.001498928657390431,High income
110,Japan,East Asia and Southeast Asia,2732,Mutton & Goat Meat,0.0,97.86396544339622,97.86396544339622,0.0,High income
110,Japan,East Asia and Southeast Asia,2733,Pigmeat,0.007660337846812954,321.6709711733333,321.67863151118013,2.3813636021846586e-05,High income
110,Japan,East Asia and Southeast Asia,2734,Poultry Meat,0.06622656213816704,26.27476025277778,26.340986814915947,0.0025142020154182427,High income
112,Jordan,Near East and North Africa,2731,Bovine Meat,0.0047276889768024,103.57882426399999,103.58355195297679,4.5641309722113034e-05,Upper middle income
112,Jordan,Near East and North Africa,2732,Mutton & Goat Meat,0.0057986123112658645,209.73395230377355,209.7397509160848,2.764670161921687e-05,Upper middle income
112,Jordan,Near East and North Africa,2733,Pigmeat,0.0,155.64850775466667,155.64850775466667,0.0,Upper middle income
112,Jordan,Near East and North Africa,2734,Poultry Meat,0.013172254888901226,37.68174212777778,37.69491438266668,0.0003494438203302631,Upper middle income
113,Kyrgyzstan,Near East and North Africa,2731,Bovine Meat,0.35660364119440247,135.346898592,135.7035022331944,0.0026278145760867014,Lower middle income
113,Kyrgyzstan,Near East and North Africa,2732,Mutton & Goat Meat,0.0,343.8313571943396,343.8313571943396,0.0,Lower middle income
113,Kyrgyzstan,Near East and North Africa,2733,Pigmeat,0.02926838732469719,200.23455857466666,200.26382696199136,0.00014614914619729164,Lower middle income
113,Kyrgyzstan,Near East and North Africa,2734,Poultry Meat,2.642450398406929,52.53401206805556,55.17646246646249,0.04789089913136549,Lower middle income
114,Kenya,Sub-Saharan Africa,2731,Bovine Meat,0.0045066881264942,43.168815832,43.1733225201265,0.00010438594630731225,Lower middle income
114,Kenya,Sub-Saharan Africa,2732,Mutton & Goat Meat,0.0,97.87473400377357,97.87473400377357,0.0,Lower middle income
114,Kenya,Sub-Saharan Africa,2733,Pigmeat,0.0009300986167017128,73.6188515,73.61978159861671,1.2633813854171893e-05,Lower middle income
114,Kenya,Sub-Saharan Africa,2734,Poultry Meat,0.0039496316744846985,16.737845331944445,16.74179496361893,0.0002359144693306494,Lower middle income
115,Cambodia,East Asia and Southeast Asia,2731,Bovine Meat,1.1201943778779602,222.11566369599998,223.23585807387795,0.005017985853810465,Lower middle income
115,Cambodia,East Asia and Southeast Asia,2732,Mutton & Goat Meat,0.0,681.5694554056604,681.5694554056604,0.0,Lower middle income
115,Cambodia,East Asia and Southeast Asia,2733,Pigmeat,0.33739619323621967,471.43510125066666,471.77249744390286,0.0007151671516764041,Lower middle income
115,Cambodia,East Asia and Southeast Asia,2734,Poultry Meat,4.233440388434866,89.26809207083335,93.50153245926822,0.04527669522720461,Lower middle income
116,Democratic People's Republic of Korea,East Asia and Southeast Asia,2731,Bovine Meat,0.388542977789294,222.11566369599998,222.50420667378927,0.0017462275594588292,Low income
116,Democratic People's Republic of Korea,East Asia and Southeast Asia,2732,Mutton & Goat Meat,0.0,681.5694554056604,681.5694554056604,0.0,Low income
117,Republic of Korea,East Asia and Southeast Asia,2731,Bovine Meat,0.0020165880556388873,133.986382012,133.98839860005563,1.505046762785961e-05,High income
117,Republic of Korea,East Asia and Southeast Asia,2732,Mutton & Goat Meat,0.00027767336695448116,99.70931435660377,99.70959202997072,2.7848210117138786e-06,High income
117,Republic of Korea,East Asia and Southeast Asia,2733,Pigmeat,1.8212897442989752e-05,286.0696315,286.06964971289744,6.366595499127017e-08,High income
117,Republic of Korea,East Asia and Southeast Asia,2734,Poultry Meat,0.00023530225048188448,113.28630543472224,113.28654073697273,2.077053893173473e-06,High income
118,Kuwait,Near East and North Africa,2731,Bovine Meat,0.0148194473074411,103.57882426399999,103.59364371130744,0.00014305363511239762,High income
118,Kuwait,Near East and North Africa,2732,Mutton & Goat Meat,0.00011677490760106863,209.73395230377355,209.73406907868116,5.567760550969945e-07,High income
118,Kuwait,Near East and North Africa,2733,Pigmeat,0.0,155.64850775466667,155.64850775466667,0.0,High income
119,Latvia,Western Europe,2731,Bovine Meat,0.0,25.946578536,25.946578536,0.0,High income
119,Latvia,Western Europe,2732,Mutton & Goat Meat,0.0,142.4275557528302,142.4275557528302,0.0,High income
119,Latvia,Western Europe,2733,Pigmeat,0.0,38.30037648533333,38.30037648533333,0.0,High income
119,Latvia,Western Europe,2734,Poultry Meat,0.0,13.229129179166668,13.229129179166668,0.0,High income
120,Lao People's Democratic Republic,East Asia and Southeast Asia,2731,Bovine Meat,0.8821506044015178,222.11566369599998,222.9978143004015,0.003955871079584521,Lower middle income
120,Lao People's Democratic Republic,East Asia and Southeast Asia,2732,Mutton & Goat Meat,0.0,681.5694554056604,681.5694554056604,0.0,Lower middle income
120,Lao People's Democratic Republic,East Asia and Southeast Asia,2733,Pigmeat,0.5590059188742216,471.43510125066666,471.9941071695409,0.0011843493602631482,Lower middle income
120,Lao People's Democratic Republic,East Asia and Southeast Asia,2734,Poultry Meat,4.095757769412788,89.26809207083335,93.36384984024613,0.043868775510232216,Lower middle income
121,Lebanon,Near East and North Africa,2731,Bovine Meat,0.0026095580084804573,93.088781326,93.09139088400849,2.8032216338156945e-05,Upper middle income
121,Lebanon,Near East and North Africa,2732,Mutton & Goat Meat,0.006642579049132143,209.73395230377355,209.74059488282268,3.167045012360722e-05,Upper middle income
121,Lebanon,Near East and North Africa,2733,Pigmeat,0.0,149.210792448,149.210792448,0.0,Upper middle income
121,Lebanon,Near East and North Africa,2734,Poultry Meat,0.0534345434933636,34.09098996111111,34.14442450460448,0.0015649566296294668,Upper middle income
122,Lesotho,Sub-Saharan Africa,2731,Bovine Meat,0.12482531255732099,41.477377794,41.60220310655732,0.0030004495732497897,Lower middle income
122,Lesotho,Sub-Saharan Africa,2732,Mutton & Goat Meat,0.0,97.87473400377357,97.87473400377357,0.0,Lower middle income
122,Lesotho,Sub-Saharan Africa,2733,Pigmeat,0.02178751107143469,73.21213056,73.23391807107144,0.0002975057411279092,Lower middle income
122,Lesotho,Sub-Saharan Africa,2734,Poultry Meat,0.03922647413364756,16.259956052777778,16.299182526911427,0.002406652853226295,Lower middle income
123,Liberia,Sub-Saharan Africa,2731,Bovine Meat,0.2107312236016351,39.65124585,39.861977073601636,0.005286522121382449,Low income
123,Liberia,Sub-Saharan Africa,2732,Mutton & Goat Meat,0.0,97.87473400377357,97.87473400377357,0.0,Low income
123,Liberia,Sub-Saharan Africa,2733,Pigmeat,0.1634664945393538,72.773021304,72.93648779853935,0.00224121697484078,Low income
123,Liberia,Sub-Saharan Africa,2734,Poultry Meat,0.8546115962950012,15.744011125,16.598622721295,0.05148689807851272,Low income
124,Libya,Near East and North Africa,2731,Bovine Meat,0.0019323671497584,41.849157844000004,41.85109021114976,4.617244473224232e-05,Upper middle income
124,Libya,Near East and North Africa,2732,Mutton & Goat Meat,0.0,97.87473400377357,97.87473400377357,0.0,Upper middle income
124,Libya,Near East and North Africa,2733,Pigmeat,0.0,73.30152828799999,73.30152828799999,0.0,Upper middle income
124,Libya,Near East and North Africa,2734,Poultry Meat,1.7155896563350062,16.36499667361111,18.080586329946115,0.09488573130471699,Upper middle income
125,Liechtenstein,Western Europe,2731,Bovine Meat,0.0,135.226486834,135.226486834,0.0,High income
125,Liechtenstein,Western Europe,2732,Mutton & Goat Meat,0.0,343.8313571943396,343.8313571943396,0.0,High income
126,Lithuania,Western Europe,2731,Bovine Meat,0.0,15.119202372,15.119202372,0.0,High income
126,Lithuania,Western Europe,2732,Mutton & Goat Meat,0.0,57.801770143396226,57.801770143396226,0.0,High income
126,Lithuania,Western Europe,2733,Pigmeat,0.0,23.217805648,23.217805648,0.0,High income
126,Lithuania,Western Europe,2734,Poultry Meat,0.0,6.767048305555556,6.767048305555556,0.0,High income
127,Marshall Islands,Oceania,2731,Bovine Meat,0.0019323671497584,222.11566369599998,222.11759606314973,8.699748169474215e-06,Upper middle income
127,Marshall Islands,Oceania,2732,Mutton & Goat Meat,0.0,681.5694554056604,681.5694554056604,0.0,Upper middle income
127,Marshall Islands,Oceania,2733,Pigmeat,0.0,471.43510125066666,471.43510125066666,0.0,Upper middle income
127,Marshall Islands,Oceania,2734,Poultry Meat,0.0,89.26809207083335,89.26809207083335,0.0,Upper middle income
128,"China, Macao SAR",East Asia and Southeast Asia,2731,Bovine Meat,0.0,222.11566369599998,222.11566369599998,0.0,High income
128,"China, Macao SAR",East Asia and Southeast Asia,2732,Mutton & Goat Meat,0.0,681.5694554056604,681.5694554056604,0.0,High income
128,"China, Macao SAR",East Asia and Southeast Asia,2733,Pigmeat,0.0,471.43510125066666,471.43510125066666,0.0,High income
128,"China, Macao SAR",East Asia and Southeast Asia,2734,Poultry Meat,0.0,89.26809207083335,89.26809207083335,0.0,High income
129,Madagascar,Sub-Saharan Africa,2731,Bovine Meat,0.9330533679259058,43.325788942,44.25884230992591,0.02108173913343979,Low income
129,Madagascar,Sub-Saharan Africa,2732,Mutton & Goat Meat,0.0,97.87473400377357,97.87473400377357,0.0,Low income
129,Madagascar,Sub-Saharan Africa,2733,Pigmeat,0.28589709055297546,73.65659704266666,73.94249413321964,0.003866478861774456,Low income
129,Madagascar,Sub-Saharan Africa,2734,Poultry Meat,1.0576954354871417,16.782195620833335,17.839891056320475,0.05928822278947785,Low income
130,Malawi,Sub-Saharan Africa,2731,Bovine Meat,0.0219597666234566,42.44338394,42.46534370662345,0.0005171220743005895,Low income
130,Malawi,Sub-Saharan Africa,2732,Mutton & Goat Meat,0.0,97.87473400377357,97.87473400377357,0.0,Low income
130,Malawi,Sub-Saharan Africa,2733,Pigmeat,0.005367050713607122,73.444415104,73.4497821547136,7.307102289700521e-05,Low income
130,Malawi,Sub-Saharan Africa,2734,Poultry Meat,0.02562865557316306,16.532885934722223,16.558514590295385,0.0015477629610679876,Low income
131,Malaysia,East Asia and Southeast Asia,2731,Bovine Meat,0.0019405648285908794,222.17505230799998,222.17699287282858,8.734319442795029e-06,Upper middle income
131,Malaysia,East Asia and Southeast Asia,2732,Mutton & Goat Meat,0.0,681.5694554056604,681.5694554056604,0.0,Upper middle income
131,Malaysia,East Asia and Southeast Asia,2733,Pigmeat,4.0132642168328544e-06,471.382924544,471.3829285572642,8.513808994135683e-09,Upper middle income
131,Malaysia,East Asia and Southeast Asia,2734,Poultry Meat,2.5508190605695104e-05,89.28372484305555,89.28375035124616,2.856980190162798e-07,Upper middle income
132,Maldives,South Asia,2731,Bovine Meat,0.0019323671497584,222.11566369599998,222.11759606314973,8.699748169474215e-06,Upper middle income
132,Maldives,South Asia,2732,Mutton & Goat Meat,0.0,681.5694554056604,681.5694554056604,0.0,Upper middle income
132,Maldives,South Asia,2733,Pigmeat,0.0,471.43510125066666,471.43510125066666,0.0,Upper middle income
132,Maldives,South Asia,2734,Poultry Meat,0.0,89.26809207083335,89.26809207083335,0.0,Upper middle income
133,Mali,Sub-Saharan Africa,2731,Bovine Meat,0.0019323671497584,41.242269113999996,41.24420148114975,4.685185020836369e-05,Low income
133,Mali,Sub-Saharan Africa,2732,Mutton & Goat Meat,0.0,97.87473400377357,97.87473400377357,0.0,Low income
